23876,36.951449,-77.82402,,23417,37.70973,-75.76272,,23417,37.70973,-75.76272,,
24095,37.21556,-79.73922,,23876,36.951449,-77.82402,,23876,36.951449,-77.82402,,
24381,36.714663,-80.82602,,24095,37.21556,-79.73922,,24095,37.21556,-79.73922,,
22727,38.393351,-78.28737,,24381,36.714663,-80.82602,,24381,36.714663,-80.82602,,
23106,37.704693,-77.20342,,22727,38.393351,-78.28737,,22727,38.393351,-78.28737,,
23821,36.87229,-77.91125,,23106,37.704693,-77.20342,,23106,37.704693,-77.20342,,
22095,38.831813,-77.288755,,23821,36.87229,-77.91125,,23821,36.87229,-77.91125,,
23690,37.227904,-76.51278,,22095,38.831813,-77.288755,,22095,38.831813,-77.288755,,
24203,36.761613,-81.968712,,23690,37.227904,-76.51278,,23690,37.227904,-76.51278,,
23045,37.426154,-76.26844,,24203,36.761613,-81.968712,,24203,36.761613,-81.968712,,
23666,37.050946,-76.40711,,23045,37.426154,-76.26844,,23045,37.426154,-76.26844,,
22723,38.331957,-78.3774,,23666,37.050946,-76.40711,,23666,37.050946,-76.40711,,
23076,37.475132,-76.31316,,22723,38.331957,-78.3774,,22723,38.331957,-78.3774,,
23103,37.639354,-77.72841,,23076,37.475132,-76.31316,,23076,37.475132,-76.31316,,
23670,37.072658,-76.38992,,23103,37.639354,-77.72841,,23103,37.639354,-77.72841,,
22650,38.76592,-78.36545,,23670,37.072658,-76.38992,,23670,37.072658,-76.38992,,
23337,37.931216,-75.47192,,22650,38.76592,-78.36545,,22650,38.76592,-78.36545,,
23707,36.835215,-76.3457,,23337,37.931216,-75.47192,,23337,37.931216,-75.47192,,
23432,36.871628,-76.56063,,23707,36.835215,-76.3457,,23707,36.835215,-76.3457,,
23512,36.931166,-76.23972,,23432,36.871628,-76.56063,,23432,36.871628,-76.56063,,
24162,37.14374,-80.26233,,23512,36.931166,-76.23972,,23512,36.931166,-76.23972,,
22501,38.015899,-77.559298,,24162,37.14374,-80.26233,,24162,37.14374,-80.26233,,
22980,38.076547,-78.89839,,22501,38.015899,-77.559298,,22501,38.015899,-77.559298,,
22153,38.745164,-77.23535,,22980,38.076547,-78.89839,,22980,38.076547,-78.89839,,
23833,37.197024,-77.66932,,22153,38.745164,-77.23535,,22153,38.745164,-77.23535,,
24010,37.274175,-79.95786,,23833,37.197024,-77.66932,,23833,37.197024,-77.66932,,
20141,39.119917,-77.77328,,24010,37.274175,-79.95786,,24010,37.274175,-79.95786,,
23356,37.999025,-75.41634,,20141,39.119917,-77.77328,,20141,39.119917,-77.77328,,
20169,38.860551,-77.64947,,23356,37.999025,-75.41634,,23356,37.999025,-75.41634,,
22207,38.903697,-77.12749,,20169,38.860551,-77.64947,,20169,38.860551,-77.64947,,
22046,38.886311,-77.18098,,22207,38.903697,-77.12749,,22207,38.903697,-77.12749,,
22908,38.040101,-78.485066,,22046,38.886311,-77.18098,,22046,38.886311,-77.18098,,
23897,36.828831,-77.28288,,22908,38.040101,-78.485066,,22908,38.040101,-78.485066,,
24147,37.38389,-80.81734,,23897,36.828831,-77.28288,,23897,36.828831,-77.28288,,
22401,38.301829,-77.47077,,24147,37.38389,-80.81734,,24147,37.38389,-80.81734,,
22481,38.271077,-77.17261,,22401,38.301829,-77.47077,,22401,38.301829,-77.47077,,
24637,37.076801,-81.70519,,22481,38.271077,-77.17261,,22481,38.271077,-77.17261,,
24607,37.297387,-82.27942,,24637,37.076801,-81.70519,,24637,37.076801,-81.70519,,
23069,37.753904,-77.33963,,24607,37.297387,-82.27942,,24607,37.297387,-82.27942,,
22663,39.045019,-78.12417,,23069,37.753904,-77.33963,,23069,37.753904,-77.33963,,
20170,38.977109,-77.38527,,22663,39.045019,-78.12417,,22663,39.045019,-78.12417,,
23830,37.01775,-77.39475,,20170,38.977109,-77.38527,,20170,38.977109,-77.38527,,
24263,36.687716,-83.15587,,23830,37.01775,-77.39475,,23830,37.01775,-77.39475,,
24601,37.177549,-81.6578,,24263,36.687716,-83.15587,,24263,36.687716,-83.15587,,
20103,38.996242,-77.449952,,24601,37.177549,-81.6578,,24601,37.177549,-81.6578,,
22735,38.477063,-78.17517,,20103,38.996242,-77.449952,,20103,38.996242,-77.449952,,
22846,38.371616,-78.79742,,22735,38.477063,-78.17517,,22735,38.477063,-78.17517,,
20109,38.790202,-77.51294,,22846,38.371616,-78.79742,,22846,38.371616,-78.79742,,
20193,38.831813,-77.288755,,20109,38.790202,-77.51294,,20109,38.790202,-77.51294,,
23225,37.51918,-77.49851,,20193,38.831813,-77.288755,,20193,38.831813,-77.288755,,
24024,37.274175,-79.95786,,23225,37.51918,-77.49851,,23225,37.51918,-77.49851,,
24422,37.821088,-79.79619,,24024,37.274175,-79.95786,,24024,37.274175,-79.95786,,
23878,36.822024,-77.02404,,24422,37.821088,-79.79619,,24422,37.821088,-79.79619,,
23321,36.826239,-76.41524,,23878,36.822024,-77.02404,,23878,36.822024,-77.02404,,
24485,38.270442,-79.33402,,23321,36.826239,-76.41524,,23321,36.826239,-76.41524,,
20119,38.639283,-77.63866,,24485,38.270442,-79.33402,,24485,38.270442,-79.33402,,
23276,37.524246,-77.493157,,20119,38.639283,-77.63866,,20119,38.639283,-77.63866,,
24543,36.592679,-79.410983,,23276,37.524246,-77.493157,,23276,37.524246,-77.493157,,
24563,37.071568,-79.2923,,24543,36.592679,-79.410983,,24543,36.592679,-79.410983,,
24134,37.291252,-80.73601,,24563,37.071568,-79.2923,,24563,37.071568,-79.2923,,
22427,38.042346,-77.30833,,24134,37.291252,-80.73601,,24134,37.291252,-80.73601,,
23620,36.694658,-76.965091,,22427,38.042346,-77.30833,,22427,38.042346,-77.30833,,
22402,38.299613,-77.489666,,23620,36.694658,-76.965091,,23620,36.694658,-76.965091,,
23608,37.151315,-76.54812,,22402,38.299613,-77.489666,,22402,38.299613,-77.489666,,
24033,37.274175,-79.95786,,23608,37.151315,-76.54812,,23608,37.151315,-76.54812,,
24019,37.341428,-79.95049,,24033,37.274175,-79.95786,,24033,37.274175,-79.95786,,
22213,38.894457,-77.16396,,24019,37.341428,-79.95049,,24019,37.341428,-79.95049,,
24581,37.644171,-78.79447,,22213,38.894457,-77.16396,,22213,38.894457,-77.16396,,
22971,37.74747,-78.80233,,24581,37.644171,-78.79447,,24581,37.644171,-78.79447,,
24272,37.008665,-82.35244,,22971,37.74747,-78.80233,,22971,37.74747,-78.80233,,
23236,37.475798,-77.58235,,24272,37.008665,-82.35244,,24272,37.008665,-82.35244,,
20182,38.700866,-77.585708,,23236,37.475798,-77.58235,,23236,37.475798,-77.58235,,
23653,37.072658,-76.38992,,20182,38.700866,-77.585708,,20182,38.700866,-77.585708,,
24020,37.357149,-79.94541,,23653,37.072658,-76.38992,,23653,37.072658,-76.38992,,
22312,38.817362,-77.1537,,24020,37.357149,-79.94541,,24020,37.357149,-79.94541,,
22539,37.854233,-76.27848,,22312,38.817362,-77.1537,,22312,38.817362,-77.1537,,
24542,36.579313,-79.398748,,22539,37.854233,-76.27848,,22539,37.854233,-76.27848,,
22724,38.630345,-77.89777,,24542,36.579313,-79.398748,,24542,36.579313,-79.398748,,
23513,36.888147,-76.23909,,22724,38.630345,-77.89777,,22724,38.630345,-77.89777,,
22655,39.07814,-78.20713,,23513,36.888147,-76.23909,,23513,36.888147,-76.23909,,
23439,36.746101,-76.665251,,22655,39.07814,-78.20713,,22655,39.07814,-78.20713,,
23408,37.424497,-75.877143,,23439,36.746101,-76.665251,,23439,36.746101,-76.665251,,
22244,38.854522,-77.052035,,23408,37.424497,-75.877143,,23408,37.424497,-75.877143,,
22932,38.116217,-78.71396,,22244,38.854522,-77.052035,,22244,38.854522,-77.052035,,
23075,37.543595,-77.32339,,22932,38.116217,-78.71396,,22932,38.116217,-78.71396,,
24526,37.528701,-79.39812,,23075,37.543595,-77.32339,,23075,37.543595,-77.32339,,
23328,36.7085,-76.278531,,24526,37.528701,-79.39812,,24526,37.528701,-79.39812,,
24062,37.174227,-80.395698,,23328,36.7085,-76.278531,,23328,36.7085,-76.278531,,
24008,37.274175,-79.95786,,24062,37.174227,-80.395698,,24062,37.174227,-80.395698,,
23176,37.571789,-76.41631,,24008,37.274175,-79.95786,,24008,37.274175,-79.95786,,
24620,37.409883,-82.02317,,23176,37.571789,-76.41631,,23176,37.571789,-76.41631,,
24292,36.59565,-81.59154,,24620,37.409883,-82.02317,,24620,37.409883,-82.02317,,
23290,37.524246,-77.493157,,24292,36.59565,-81.59154,,24292,36.59565,-81.59154,,
23486,37.518917,-75.810482,,23290,37.524246,-77.493157,,23290,37.524246,-77.493157,,
24069,36.586545,-79.64194,,23486,37.518917,-75.810482,,23486,37.518917,-75.810482,,
22218,38.880811,-77.11295,,24069,36.586545,-79.64194,,24069,36.586545,-79.64194,,
24324,36.973028,-80.79309,,22218,38.880811,-77.11295,,22218,38.880811,-77.11295,,
23435,36.84882,-76.46521,,24324,36.973028,-80.79309,,24324,36.973028,-80.79309,,
24550,37.237928,-79.28268,,23435,36.84882,-76.46521,,23435,36.84882,-76.46521,,
23178,37.400287,-76.46089,,24550,37.237928,-79.28268,,24550,37.237928,-79.28268,,
24605,37.222548,-81.3367,,23178,37.400287,-76.46089,,23178,37.400287,-76.46089,,
23101,37.553314,-77.892964,,24605,37.222548,-81.3367,,24605,37.222548,-81.3367,,
23297,37.389721,-77.561266,,23101,37.553314,-77.892964,,23101,37.553314,-77.892964,,
23025,37.422209,-76.37304,,23297,37.389721,-77.561266,,23297,37.389721,-77.561266,,
23228,37.621745,-77.48896,,23025,37.422209,-76.37304,,23025,37.422209,-76.37304,,
23541,36.931166,-76.23972,,23228,37.621745,-77.48896,,23228,37.621745,-77.48896,,
24513,37.245798,-79.133546,,23541,36.931166,-76.23972,,23541,36.931166,-76.23972,,
22720,38.474222,-77.64361,,24513,37.245798,-79.133546,,24513,37.245798,-79.133546,,
23191,37.418242,-76.508402,,22720,38.474222,-77.64361,,22720,38.474222,-77.64361,,
23834,37.265403,-77.40438,,23191,37.418242,-76.508402,,23191,37.418242,-76.508402,,
23839,37.079298,-76.92155,,23834,37.265403,-77.40438,,23834,37.265403,-77.40438,,
22454,37.854791,-76.81298,,23839,37.079298,-76.92155,,23839,37.079298,-76.92155,,
24639,37.136584,-81.89068,,22454,37.854791,-76.81298,,22454,37.854791,-76.81298,,
23487,36.828408,-76.73506,,24639,37.136584,-81.89068,,24639,37.136584,-81.89068,,
22334,38.815762,-77.09005,,23487,36.828408,-76.73506,,23487,36.828408,-76.73506,,
22606,38.112139,-77.329674,,22334,38.815762,-77.09005,,22334,38.815762,-77.09005,,
22640,38.808303,-78.13578,,22606,38.112139,-77.329674,,22606,38.112139,-77.329674,,
22748,38.372652,-78.380509,,22640,38.808303,-78.13578,,22640,38.808303,-78.13578,,
23398,37.534336,-75.877052,,22748,38.372652,-78.380509,,22748,38.372652,-78.380509,,
23941,36.948129,-78.248333,,23398,37.534336,-75.877052,,23398,37.534336,-75.877052,,
24504,37.400275,-79.12597,,23941,36.948129,-78.248333,,23941,36.948129,-78.248333,,
22959,37.935994,-78.64088,,24504,37.400275,-79.12597,,24504,37.400275,-79.12597,,
22649,39.004774,-78.247806,,22959,37.935994,-78.64088,,22959,37.935994,-78.64088,,
23177,37.728152,-76.99901,,22649,39.004774,-78.247806,,22649,39.004774,-78.247806,,
23140,37.438569,-77.03578,,23177,37.728152,-76.99901,,23177,37.728152,-76.99901,,
22406,38.387261,-77.54676,,23140,37.438569,-77.03578,,23140,37.438569,-77.03578,,
24431,38.167914,-78.84222,,22406,38.387261,-77.54676,,22406,38.387261,-77.54676,,
23510,36.852547,-76.29028,,24431,38.167914,-78.84222,,24431,38.167914,-78.84222,,
24077,37.369313,-79.90303,,23510,36.852547,-76.29028,,23510,36.852547,-76.29028,,
24586,36.595244,-79.28647,,24077,37.369313,-79.90303,,24077,37.369313,-79.90303,,
24602,37.170062,-81.64412,,24586,36.595244,-79.28647,,24586,36.595244,-79.28647,,
20105,38.964054,-77.60878,,24602,37.170062,-81.64412,,24602,37.170062,-81.64412,,
24168,36.734651,-79.94572,,20105,38.964054,-77.60878,,20105,38.964054,-77.60878,,
23694,37.223152,-76.55901,,24168,36.734651,-79.94572,,24168,36.734651,-79.94572,,
24142,37.138427,-80.55031,,23694,37.223152,-76.55901,,23694,37.223152,-76.55901,,
22120,38.831813,-77.288755,,24142,37.138427,-80.55031,,24142,37.138427,-80.55031,,
24058,37.189876,-80.59761,,22120,38.831813,-77.288755,,22120,38.831813,-77.288755,,
22943,38.039928,-78.75894,,24058,37.189876,-80.59761,,24058,37.189876,-80.59761,,
23955,37.116094,-78.057832,,22943,38.039928,-78.75894,,22943,38.039928,-78.75894,,
23483,37.943726,-75.502306,,23955,37.116094,-78.057832,,23955,37.116094,-78.057832,,
22060,38.71299,-77.16615,,23483,37.943726,-75.502306,,23483,37.943726,-75.502306,,
22225,38.880811,-77.11295,,22060,38.71299,-77.16615,,22060,38.71299,-77.16615,,
20160,39.098479,-77.688338,,22225,38.880811,-77.11295,,22225,38.880811,-77.11295,,
23850,37.169066,-77.74358,,20160,39.098479,-77.688338,,20160,39.098479,-77.688338,,
